ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,X Coordinate,Y Coordinate,Year,UpdatedOn,Latitude,Longitude,Location
10819098,JA119617,01/17/2017 01:10:00 PM,002XX E ERIE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1834,18.0,42.0,8.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819099,JA119701,01/17/2017 07:07:00 PM,053XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2023,20.0,48.0,77.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819101,JA119637,01/17/2017 04:13:00 PM,063XX S HAMILTON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,True,False,726,7.0,15.0,67.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819103,JA119602,01/17/2017 11:46:00 AM,031XX N HUDSON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,"SCHOOL, PRIVATE, BUILDING",False,False,1934,19.0,44.0,6.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819105,JA119705,01/17/2017 06:17:00 PM,050XX S MARSHFIELD AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,931,9.0,16.0,61.0,24,,,2017,01/24/2017 03:55:11 PM,,,
10819108,JA119658,01/17/2017 12:42:00 PM,005XX W GRANT PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1812,18.0,43.0,7.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819110,JA119587,01/17/2017 04:00:00 PM,003XX S KILPATRICK AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1131,11.0,24.0,25.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819111,JA119700,01/17/2017 12:00:00 AM,124XX S YALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,523,5.0,9.0,53.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819114,JA119725,01/17/2017 12:00:00 PM,018XX N KOSTNER AVE,0810,THEFT,OVER $500,STREET,False,False,2534,25.0,31.0,20.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819115,JA119386,01/17/2017 03:30:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,915,9.0,11.0,60.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819116,JA119454,01/17/2017 04:15:00 PM,095XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,511,5.0,21.0,49.0,08A,,,2017,01/24/2017 03:55:11 PM,,,
10819117,JA119636,01/17/2017 05:30:00 PM,036XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1732,17.0,30.0,16.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819119,JA119442,01/17/2017 04:10:00 PM,002XX W 107TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,512,5.0,34.0,49.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819121,JA119626,01/17/2017 06:12:00 PM,009XX W WILSON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1914,19.0,46.0,3.0,04B,,,2017,01/24/2017 03:55:11 PM,,,
10819122,JA119550,01/17/2017 05:16:00 PM,053XX S RACINE AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,True,False,934,9.0,16.0,61.0,04B,,,2017,01/24/2017 03:55:11 PM,,,
10819124,JA119351,01/17/2017 01:15:00 PM,050XX S WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,False,False,923,9.0,14.0,63.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819127,JA119734,01/17/2017 05:58:00 PM,021XX W NORTH AVE,0810,THEFT,OVER $500,STREET,False,False,1424,14.0,32.0,24.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819128,JA119675,01/17/2017 12:00:00 PM,132XX S BRAINARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,433,4.0,10.0,55.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819129,JA119665,01/17/2017 06:30:00 PM,002XX W CERMAK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,914,9.0,25.0,34.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819130,JA119685,01/17/2017 06:23:00 PM,039XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,True,False,1132,11.0,24.0,29.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819132,JA119726,01/17/2017 07:16:00 PM,045XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,True,False,1131,11.0,24.0,26.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819134,JA119639,01/17/2017 01:00:00 PM,030XX S KOLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1031,10.0,22.0,30.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819136,JA119716,01/17/2017 06:55:00 PM,087XX S COTTAGE GROVE AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,632,6.0,8.0,44.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819140,JA119632,01/17/2017 09:00:00 AM,004XX N WABASH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1834,18.0,42.0,8.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819142,JA119541,01/17/2017 01:27:00 AM,034XX N KNOX AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1731,17.0,30.0,15.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819152,JA119462,01/17/2017 01:20:00 PM,006XX W FULTON MARKET,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1214,12.0,27.0,28.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819153,JA119611,01/17/2017 12:00:00 PM,002XX N Michigan Ave,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,114,1.0,42.0,32.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819163,JA119713,01/17/2017 06:50:00 PM,077XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,835,8.0,18.0,70.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819164,JA119300,01/17/2017 02:45:00 PM,052XX S MEADE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,811,8.0,23.0,56.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819165,JA119492,01/17/2017 04:45:00 PM,052XX S LAKE PARK AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,234,2.0,4.0,41.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819166,JA119729,01/17/2017 07:00:00 PM,008XX W 103RD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2232,22.0,34.0,73.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819167,JA119469,01/17/2017 08:30:00 AM,043XX W 76TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,833,8.0,13.0,65.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819168,JA119180,01/17/2017 10:15:00 AM,114XX S EGGLESTON AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2233,22.0,34.0,49.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819169,JA119715,01/17/2017 06:30:00 AM,061XX S OAK PARK AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,812,8.0,23.0,64.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819170,JA119569,01/17/2017 05:13:00 PM,005XX W 95TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,2223,22.0,21.0,73.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819173,JA119760,01/17/2017 08:15:00 AM,035XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,915,9.0,3.0,34.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819174,JA119471,01/17/2017 01:15:00 PM,066XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,321,3.0,5.0,42.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819176,JA119594,01/17/2017 12:35:00 PM,007XX N OGDEN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1214,12.0,27.0,24.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819178,JA119761,01/17/2017 05:15:00 PM,073XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,835,8.0,18.0,66.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819179,JA119396,01/17/2017 02:00:00 PM,022XX S KEDVALE AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,1013,10.0,22.0,29.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819180,JA119376,01/17/2017 03:20:00 PM,024XX S WASHTENAW AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,False,False,1034,10.0,12.0,30.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819182,JA119154,01/17/2017 01:00:00 PM,015XX S CENTRAL PARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,False,False,1014,10.0,24.0,29.0,04A,,,2017,01/24/2017 03:55:11 PM,,,
10819185,JA119673,01/17/2017 06:39:00 PM,018XX S RIDGEWAY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1014,10.0,24.0,29.0,04B,,,2017,01/24/2017 03:55:11 PM,,,
10819186,JA119694,01/17/2017 07:03:00 PM,101XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,511,5.0,9.0,49.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819187,JA119732,01/17/2017 07:38:00 PM,022XX S KIRKLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1013,10.0,22.0,29.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819188,JA119727,01/17/2017 07:25:00 PM,003XX E KENSINGTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,532,5.0,9.0,53.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819189,JA119579,01/17/2017 05:00:00 PM,006XX N RIDGEWAY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,False,1122,11.0,27.0,23.0,20,,,2017,01/24/2017 03:55:11 PM,,,
10819190,JA119769,01/17/2017 07:50:00 PM,008XX N WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1212,12.0,32.0,24.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819191,JA119745,01/17/2017 07:26:00 PM,053XX W WRIGHTWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2514,25.0,31.0,19.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819194,JA119702,01/17/2017 06:00:00 PM,034XX W BEACH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1422,14.0,26.0,23.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819195,JA119663,01/17/2017 05:00:00 PM,078XX S JEFFERY BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,414,4.0,8.0,43.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819197,JA119652,01/17/2017 03:18:00 PM,047XX N TALMAN AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1911,19.0,47.0,4.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819198,JA119688,01/17/2017 07:00:00 PM,039XX W ARTHINGTON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,False,False,1132,11.0,24.0,26.0,10,,,2017,01/24/2017 03:55:11 PM,,,
10819199,JA119740,01/17/2017 07:20:00 PM,0000X N HOMAN BLVD,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,1123,11.0,28.0,27.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819201,JA119795,01/17/2017 07:59:00 PM,026XX W SEIPP ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,835,8.0,18.0,70.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819202,JA119765,01/17/2017 07:55:00 PM,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,2.0,4.0,35.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819205,JA119748,01/17/2017 08:30:00 AM,061XX S OAK PARK AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,812,8.0,23.0,64.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819206,JA119742,01/17/2017 07:44:00 PM,047XX W JACKSON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1131,11.0,24.0,25.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819209,JA119502,01/17/2017 01:28:00 PM,061XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,313,3.0,20.0,42.0,15,,,2017,01/24/2017 03:55:11 PM,,,
10819210,JA119780,01/17/2017 06:43:00 PM,004XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,False,False,1834,18.0,42.0,8.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819212,JA119756,01/17/2017 07:15:00 PM,009XX S LAWNDALE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,False,1133,11.0,24.0,29.0,04A,,,2017,01/24/2017 03:55:11 PM,,,
10819213,JA119551,01/17/2017 07:15:00 AM,026XX N LAWNDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2524,25.0,35.0,22.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819214,JA119431,01/17/2017 03:00:00 PM,002XX S WACKER DR,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1.0,2.0,32.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819216,JA119730,01/17/2017 07:32:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,OTHER,False,False,1833,18.0,42.0,8.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819220,JA119813,01/17/2017 05:30:00 PM,094XX S LA SALLE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,634,6.0,21.0,49.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819222,JA119738,01/17/2017 07:30:00 PM,098XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,2223,22.0,21.0,73.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819223,JA119755,01/17/2017 05:55:00 PM,023XX W LOGAN BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,1.0,22.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819226,JA119721,01/17/2017 08:00:00 AM,017XX N MERRIMAC AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2513,25.0,29.0,25.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819228,JA119767,01/17/2017 07:30:00 PM,021XX N LAPORTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2522,25.0,31.0,19.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819230,JA119709,01/17/2017 06:50:00 PM,043XX W ARMITAGE AVE,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,2534,25.0,30.0,20.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819231,JA119693,01/17/2017 06:15:00 PM,026XX N HARLEM AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2512,25.0,36.0,18.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819232,JA119511,01/17/2017 05:10:00 PM,062XX S DR MARTIN LUTHER KING JR DR,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,313,3.0,20.0,42.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819236,JA119799,01/17/2017 07:31:00 PM,045XX S HERMITAGE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,True,False,924,9.0,20.0,61.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819237,JA119754,01/17/2017 07:20:00 PM,102XX S MICHIGAN AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,True,False,511,5.0,9.0,49.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819238,JA119783,01/17/2017 08:10:00 PM,107XX S GREEN BAY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,432,4.0,10.0,52.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819239,JA119752,01/17/2017 07:30:00 PM,043XX W 78TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,834,8.0,13.0,70.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819241,JA119790,01/17/2017 08:15:00 PM,056XX S ELIZABETH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,713,7.0,16.0,67.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819242,JA119684,01/17/2017 06:39:00 PM,079XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,624,6.0,6.0,44.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819243,JA119828,01/17/2017 08:38:00 PM,009XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,False,1933,19.0,44.0,6.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819244,JA119719,01/17/2017 07:10:00 PM,013XX E 79TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,411,4.0,8.0,45.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819245,JA119703,01/17/2017 07:03:00 PM,008XX W 76TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,621,6.0,17.0,71.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819246,JA119800,01/17/2017 08:12:00 PM,016XX W 76TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,611,6.0,17.0,71.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819247,JA119773,01/17/2017 07:24:00 PM,021XX S ALBANY AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,1022,10.0,24.0,30.0,08A,,,2017,01/24/2017 03:55:11 PM,,,
10819248,JA119798,01/17/2017 08:27:00 PM,091XX S HOUSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,424,4.0,10.0,46.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819249,JA119668,01/17/2017 02:30:00 PM,033XX E 106TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,432,4.0,10.0,52.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819250,JA119784,01/17/2017 07:40:00 PM,082XX S MARQUETTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,423,4.0,7.0,46.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819252,JA119792,01/17/2017 07:36:00 PM,077XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,421,4.0,7.0,43.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819253,JA119803,01/17/2017 06:28:00 PM,031XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),True,False,1124,11.0,28.0,27.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819256,JA119814,01/17/2017 08:00:00 PM,003XX S SEELEY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1225,12.0,2.0,28.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819257,JA119433,01/17/2017 09:45:00 AM,009XX N MONTICELLO AVE,031B,ROBBERY,ARMED: OTHER FIREARM,APARTMENT,False,False,1112,11.0,27.0,23.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819258,JA119787,01/17/2017 07:50:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819259,JA119650,01/17/2017 06:00:00 PM,001XX W CERMAK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,False,False,914,9.0,25.0,34.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819262,JA119610,01/17/2017 05:40:00 PM,011XX S PLYMOUTH CT,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),False,False,123,1.0,2.0,32.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819263,JA119389,01/17/2017 12:44:00 PM,002XX W MONROE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,1.0,2.0,32.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819267,JA119751,01/17/2017 09:45:00 AM,058XX N SHERIDAN RD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2022,20.0,48.0,77.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819268,JA119802,01/17/2017 07:53:00 PM,068XX S STONY ISLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,332,3.0,5.0,43.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819269,JA119762,01/17/2017 07:15:00 PM,031XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,False,1124,11.0,28.0,27.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819270,JA119753,01/17/2017 06:00:00 PM,079XX S EXCHANGE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,422,4.0,7.0,46.0,18,,,2017,01/24/2017 03:55:11 PM,,,
10819271,JA119724,01/17/2017 05:05:00 PM,021XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1431,14.0,1.0,22.0,05,,,2017,01/24/2017 03:55:11 PM,,,
10819272,JA119782,01/17/2017 08:00:00 PM,020XX N CLARK ST,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1814,18.0,43.0,7.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819273,JA119488,01/17/2017 02:00:00 PM,030XX N CHRISTIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1412,14.0,35.0,21.0,26,,,2017,01/24/2017 03:55:11 PM,,,
10819274,JA119667,01/17/2017 06:28:00 PM,014XX N WELLS ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,False,False,1821,18.0,43.0,8.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819277,JA119731,01/17/2017 06:15:00 PM,005XX W ADDISON ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1925,19.0,46.0,6.0,06,,,2017,01/24/2017 03:55:11 PM,,,
10819281,JA119599,01/17/2017 07:00:00 AM,011XX S HAMILTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12.0,2.0,28.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819285,JA119771,01/17/2017 07:30:00 PM,091XX S BURNSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,633,6.0,6.0,49.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819286,JA119855,01/17/2017 09:26:00 PM,064XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,312,3.0,20.0,42.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819287,JA119155,01/17/2017 12:30:00 PM,045XX N MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1622,16.0,38.0,15.0,11,,,2017,01/24/2017 03:55:11 PM,,,
10819291,JA119718,01/17/2017 06:31:00 PM,008XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,False,723,7.0,16.0,68.0,15,,,2017,01/24/2017 03:55:11 PM,,,
10819292,JA119850,01/17/2017 09:10:00 PM,045XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,2533,25.0,37.0,23.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819293,JA119770,01/17/2017 07:21:00 PM,001XX S PULASKI RD,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,1115,11.0,28.0,26.0,04B,,,2017,01/24/2017 03:55:11 PM,,,
10819295,JA119825,01/17/2017 09:00:00 PM,133XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,533,5.0,9.0,54.0,08B,,,2017,01/24/2017 03:55:11 PM,,,
10819296,JA119839,01/17/2017 09:20:00 PM,028XX W POLK ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,False,1135,11.0,2.0,27.0,04B,,,2017,01/24/2017 03:55:11 PM,,,
10819298,JA119849,01/17/2017 09:10:00 PM,059XX W RICE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1511,15.0,29.0,25.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819300,JA119856,01/17/2017 09:50:00 PM,037XX W 58TH PL,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,822,8.0,14.0,62.0,03,,,2017,01/24/2017 03:55:11 PM,,,
10819301,JA119884,01/17/2017 04:30:00 AM,086XX S KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,834,8.0,18.0,70.0,14,,,2017,01/24/2017 03:55:11 PM,,,
10819302,JA119768,01/17/2017 03:45:00 PM,081XX S KOSTNER AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,834,8.0,13.0,70.0,07,,,2017,01/24/2017 03:55:11 PM,,,
10819304,JA119882,01/17/2017 09:51:00 PM,027XX W 59TH ST,0810,THEFT,OVER $500,STREET,False,False,824,8.0,16.0,66.0,06,,,2017,01/24/2017 03:55:11 PM,,,
